CLIENTE;DATA_FINANCIAMENTO;TARGET_M3OVER30;IDADE;ESTADO;RENDA;LIMITE_CARTAO;VALOR_FINANC_VEICULOS_ATUAL;SCORE_MERCADO;VALOR_VEICULO;ANO_VEICULO
3952;2021-10;0;30.0;SP;10367.592128401986;12613.855871692676;0.0;256.4000363189439;32914,88;2021.0
3953;2021-12;0;45.0;MG;17017.329702888714;29054.44441219123;57600.990167697986;831.0815082324671;36563,15;2020.0
3954;2021-10;0;47.0;SP;1750.0;5029.8027851897;0.0;443.9999999999998;37823,49;2020.0
3955;2021-12;0;42.0;SC;31185.447264745188;5580.251586633409;1648.06;732.6601546749505;36214,67;2021.0
3956;2021-10;0;38.0;CE;4551.076305494035;18960.909417965984;0.0;558.0737553955851;37337,93;2020.0
3957;2021-11;1;31.0;SC;11562.395224820062;4527.894003392192;0.0;959.6216223613326;35868,21;2020.0
3958;2021-11;0;41.0;RJ;3350.0;2027.01;0.0;672.0;47712,66;2020.0
3959;2021-11;0;37.0;CE;1100.0;0.0;0.0;562.0;37755,70;2016.0
3960;2021-12;0;29.0;SP;1200.0;0.0;0.0;917.1101080863507;36580,15;2020.0
3961;2021-10;0;29.0;PR;21230.312148080004;29288.67473970122;24211.2635591693;820.0;29370,12;2020.0
3962;2021-11;0;61.0;CE;18746.64739351897;8260.286611097206;0.0;964.5065453716754;32951,57;2020.0
3963;2021-12;1;69.0;PR;8074.827399344039;1474.16;0.0;608.7838014733557;46197,19;2021.0
3964;2021-12;1;52.0;SP;36462.618350232406;0.0;0.0;554.0;31505,28;2021.0
3965;2021-12;1;64.0;RJ;2150.0;12215.91;0.0;962.0;37473,43;2020.0
1402;2021-12;1;57.0;RJ;7284.040003919916;0.0;0.0;605.0000000000001;48799,60;2018.0
3967;2021-10;0;33.0;MG;2650.0;0.0;0.0;606.6186032536511;41922,22;2021.0
3968;2021-11;1;44.0;RJ;1650.0;1189.1;0.0;951.8100774570275;35539,22;2020.0
3969;2021-11;0;64.0;PR;1450.0;2544.29;0.0;865.9999999999999;38471,22;2020.0
3970;2021-10;1;31.0;SP;3400.0;12330.986928139286;25371.2;698.6106683049971;31884,82;2016.0
1547;2021-12;0;37.0;SC;20922.58541940735;412.1;0.0;758.5896377058242;29617,02;2015.0
3972;2021-10;0;61.0;SC;50025.51283007143;31514.021618054667;0.0;845.9999999999999;26285,38;2021.0
3973;2021-12;0;63.0;SP;4493.677848243003;0.0;0.0;475.0000000000002;47776,31;2020.0
3974;2021-10;0;41.0;CE;6597.600763338569;191.38;0.0;582.0;45807,35;2021.0
3975;2021-12;0;57.0;RJ;3300.0;1705.1;0.0;940.0271007473123;45324,68;2016.0
3976;2021-12;0;41.0;SP;2150.0;7251.935444625296;0.0;843.3279528950656;48561,99;2021.0
3977;2021-10;0;66.0;SP;12748.555259618759;4611.589990919415;0.0;794.250658367488;39250,42;2021.0
3978;2021-12;1;65.0;CE;12654.465108077091;17779.835398560957;0.0;933.0267765352185;30963,35;2021.0
3979;2021-10;0;34.0;SC;10592.756056101352;7882.613784593482;0.0;562.8176922392414;36189,12;2020.0
3980;2021-12;0;58.0;PR;14381.820296409023;0.0;74360.79218365785;678.0000000000001;33190,22;2020.0
3981;2021-10;0;64.0;MG;3450.0;0.0;0.0;871.626902134557;51163,80;2020.0
3982;2021-12;0;54.0;RJ;26104.88080882741;27919.43146008192;0.0;800.0000000000002;40704,66;2021.0
3983;2021-10;0;32.0;SC;2400.0;19209.9081598002;95729.06933730574;648.9999999999999;35203,13;2020.0
3984;2021-12;0;36.0;PR;32042.658943799524;2186.95;56583.48723036184;767.9999999999999;48059,59;2021.0
3985;2021-12;1;29.0;RJ;10911.564174872336;0.0;23896.464665163687;709.0887713532569;36450,27;2020.0
3986;2021-10;0;68.0;CE;11807.754842126566;7099.36;26029.27228623099;935.0000000000002;32370,92;2020.0
3987;2021-11;0;68.0;PR;8322.740581111315;15063.537786468529;0.0;947.0;33280,37;2020.0
3988;2021-10;0;40.0;PR;13065.729519903774;6348.287006537361;0.0;703.0;41576,21;2021.0
2386;2021-10;1;26.0;SP;1350.0;1234.6826931277847;0.0;773.3884161076745;42767,78;2018.0
3990;2021-12;0;41.0;CE;2400.0;4789.0;0.0;987.8721146794762;33882,20;2021.0
3991;2021-11;0;47.0;CE;1750.0;8533.70722372274;0.0;484.0000000000001;34943,14;2020.0
3992;2021-10;1;62.0;SC;1969.1645944674913;3138.982179394512;0.0;917.2520171594472;41706,29;2020.0
3993;2021-12;0;55.0;CE;10665.023388536327;7406.017361698973;0.0;760.0;41858,80;2020.0
3994;2021-10;1;66.0;PR;3600.0;3371.69;0.0;745.5817712729881;50744,50;2020.0
3995;2021-11;0;48.0;MG;3385.9159753592794;12143.122315187982;0.0;534.288999738373;35813,73;2020.0
3996;2021-11;0;52.0;SC;1650.0;2969.2165346655293;0.0;773.3691090938888;53703,29;2021.0
3997;2021-11;1;34.0;SC;14419.648924869132;1213.2922727468401;0.0;598.0;43446,45;2016.0
3998;2021-12;0;26.0;RJ;10657.631267161243;1951.09;0.0;810.6948989136864;37144,57;2021.0
3999;2021-12;0;30.0;PR;22799.087603614546;6245.505462193219;0.0;641.7844904800944;51470,39;2020.0
4000;2021-10;0;65.0;CE;9305.421539868114;5580.03;0.0;840.0;45275,89;2021.0
4001;2021-10;1;26.0;SP;13499.905587175637;3549.5846007615382;0.0;693.6927925647963;49172,58;2017.0
4002;2021-10;0;39.0;SP;2250.0;15489.131565892298;11538.062856253797;956.1776407062301;38388,37;2020.0
4003;2021-12;0;25.0;SP;1500.0;0.0;0.0;814.9384223906352;35437,45;2020.0
4004;2021-11;0;62.0;RJ;8469.305529910263;15920.707153376341;68124.4353945181;686.582768396246;41104,92;2021.0
4005;2021-10;1;40.0;MG;15440.552948670625;12004.434579058277;0.0;927.092081816604;39034,43;2021.0
4006;2021-11;0;42.0;SP;5200.0;2915.0;77117.78735689599;952.0000000000001;50489,74;2017.0
4007;2021-12;0;45.0;SP;4950.0;5912.48;0.0;893.0;32462,54;2020.0
4008;2021-11;1;27.0;SP;1550.0;260.0;0.0;489.0;34358,53;2020.0
4009;2021-12;0;51.0;CE;12800.0;1902.66;71612.93;350.0;39987,95;2021.0
4010;2021-10;0;39.0;RJ;19184.67739430537;30973.71669795581;0.0;953.1114222296228;43835,48;2020.0
4011;2021-10;1;51.0;MG;7751.550309833705;0.0;0.0;800.3530638945252;34833,98;2020.0
4012;2021-10;0;57.0;MG;7143.58246429428;20674.015474965803;0.0;437.0000000000001;37599,39;2019.0
4013;2021-11;0;46.0;CE;10258.863868887733;20448.814290491475;20195.870591386545;703.0000000000001;64141,63;2017.0
4014;2021-11;0;45.0;SP;4750.0;13558.425709867844;2755.36;576.0000000000001;55122,77;2020.0
4015;2021-11;0;35.0;CE;7115.620453765221;17816.318909180634;0.0;825.5529771300536;30194,41;2020.0
4016;2021-11;0;48.0;SC;14594.269427680136;3006.91;0.0;697.6991747188819;42582,78;2021.0
4017;2021-10;1;36.0;PR;21355.159814804116;923.0901465642484;0.0;870.5307148826212;36509,08;2020.0
4018;2021-10;0;33.0;CE;19474.166365446352;0.0;0.0;782.8171533834047;37819,91;2021.0
4019;2021-12;0;30.0;RJ;7949.528978301005;2024.9849552105024;0.0;991.6183079237077;38499,33;2021.0
4020;2021-10;0;45.0;RJ;1850.0;6900.23493296231;0.0;747.0000000000001;43235,26;2020.0
4021;2021-12;0;31.0;SP;1650.0;3540.5618264418786;0.0;933.1467276185638;51020,99;2020.0
4022;2021-12;0;35.0;SP;6118.234269938132;5986.35930774501;0.0;933.1713054934901;30987,60;2020.0
4023;2021-11;0;41.0;CE;3994.6683275805635;5754.19;0.0;712.0;44508,76;2021.0
4024;2021-12;0;62.0;RJ;2636.9340051879362;6602.24207717923;0.0;919.7448757917986;38987,54;2020.0
4025;2021-10;0;36.0;SP;1300.0;14218.532393429523;0.0;842.7349358985274;35914,20;2021.0
4026;2021-12;0;47.0;SP;9374.455152928493;31060.687601152298;0.0;973.6946054124203;36090,47;2020.0
4027;2021-10;1;56.0;MG;1600.0;2150.0;0.0;425.9999999999998;47894,13;2020.0
4028;2021-10;0;31.0;SP;2900.0;16773.15;0.0;624.0;37931,56;2020.0
4029;2021-12;1;31.0;SP;1950.0;2156.055438823851;0.0;469.0;43151,66;2021.0
4030;2021-12;0;23.0;SP;3200.0;18143.18328993996;0.0;690.9999999999999;42820,64;2018.0
4031;2021-12;0;50.0;CE;8037.190307811905;4254.35;0.0;980.4159280185903;40234,00;2020.0
4032;2021-10;0;34.0;RJ;7680.477082213668;2747.4735123861074;0.0;675.0;41036,77;2020.0
4033;2021-11;1;69.0;CE;6160.947113619236;20264.874314525907;0.0;479.79479528420916;46165,43;2021.0
4034;2021-12;0;61.0;SP;18341.139436790196;8124.6566446207435;0.0;803.9475366947013;47447,46;2021.0
4035;2021-12;0;46.0;SP;10816.368993637821;22932.19172458846;10454.140714537387;950.9999999999999;39249,18;2020.0
4036;2021-12;0;39.0;PR;25084.690588142992;13544.58974126177;0.0;377.0;38312,38;2021.0
4037;2021-11;0;45.0;SP;3050.0;26111.3;0.0;611.0;27051,35;2020.0
4038;2021-12;0;46.0;SP;3460.26446754733;0.0;0.0;991.4170113655496;38820,19;2015.0
4039;2021-11;0;40.0;SP;3000.0;11639.948792785468;47314.47276679577;639.0;30016,59;2020.0
4040;2021-10;1;67.0;CE;13320.263039917661;0.0;0.0;630.0;44209,46;2020.0
4041;2021-11;1;35.0;RJ;10163.492727547045;7980.84085578368;0.0;627.0302329393484;35606,24;2021.0
4042;2021-12;0;32.0;CE;9305.378939068523;16286.85;14036.882408525937;686.0;60991,05;2019.0
4043;2021-11;0;26.0;SP;1550.0;406.0;0.0;897.0908646742546;35415,10;2020.0
4044;2021-10;1;37.0;CE;1800.0;0.0;0.0;546.2790604567904;55537,64;2020.0
4045;2021-11;0;31.0;RJ;2865.161267150341;4524.161360255204;0.0;400.6609829814763;46927,55;2021.0
4046;2021-10;0;48.0;SC;23801.37279707728;23327.167228704213;0.0;838.8367081756589;47734,96;2021.0
4047;2021-10;1;42.0;PR;9510.868783843809;319.0;17584.29931584367;637.9933536756828;32346,45;2021.0
4048;2021-10;0;31.0;SP;5658.346188858286;4765.310944385409;0.0;820.741596960539;41830,29;2020.0
4049;2021-11;0;35.0;MG;25013.40532967586;9960.27399645892;0.0;662.3891812602128;41901,10;2021.0
4050;2021-11;0;55.0;CE;15671.910446907095;700.0;0.0;937.7406187664071;29675,41;2020.0
4051;2021-12;1;48.0;SP;3500.0;18148.038864638234;0.0;909.4747510294487;35906,95;2020.0
4052;2021-12;1;33.0;RJ;6995.414674655386;6516.220983990537;0.0;865.9440703111735;47080,62;2020.0
4053;2021-12;0;44.0;CE;5158.764580347436;1656.16;0.0;665.0000000000001;54992,46;2021.0
4054;2021-11;1;26.0;SP;2150.0;1949.832963604573;0.0;848.8216916576604;42990,85;2021.0
4055;2021-12;0;24.0;SP;10951.322025420186;350.66137492745673;0.0;734.4697622722626;30765,09;2021.0
4056;2021-11;0;46.0;SC;10631.911561510675;14199.897217638125;0.0;785.0178290830945;40618,60;2020.0
4057;2021-12;1;29.0;CE;1300.0;512.88;0.0;689.0;34047,47;2020.0
4058;2021-10;0;42.0;SC;11127.49890450895;22294.819768623754;0.0;705.0;50051,72;2020.0
4059;2021-10;1;58.0;SP;2950.0;10639.333029656318;0.0;944.3429701675041;36998,63;2021.0
4060;2021-10;1;30.0;PR;2350.0;1502.5503089519543;0.0;683.7103334076147;39473,18;2021.0
4061;2021-11;0;46.0;PR;3638.0904656133403;223.51566098859666;0.0;473.0;42067,91;2021.0
4062;2021-12;0;23.0;PR;24168.219696347463;16295.3585798319;0.0;671.7445128784752;36170,60;2021.0
4063;2021-11;1;20.0;SP;12610.682623585502;6026.745020745839;0.0;971.0860774821014;33562,95;2015.0
4064;2021-12;0;51.0;SC;6350.0;84871.79;0.0;754.9999999999999;52632,15;2021.0
4065;2021-10;0;42.0;RJ;1900.0;446.99;0.0;563.380455661673;45706,43;2020.0
4066;2021-11;0;52.0;MG;2411.1230360477975;4293.942476679837;0.0;876.3293829904467;32901,44;2020.0
4067;2021-10;0;59.0;SC;1450.0;7662.762812149727;0.0;850.0000000000001;48244,75;2020.0
4068;2021-12;1;66.0;RJ;1000.0;0.0;0.0;625.5288689859076;41021,75;2021.0
4069;2021-10;0;58.0;SC;3800.0;7538.714297107037;9313.12;907.7464830614342;28977,15;2020.0
4070;2021-11;1;69.0;CE;25041.616240366373;9078.340390668181;0.0;586.0;40047,40;2021.0
4071;2021-10;0;58.0;MG;15110.68448757322;2999.79;0.0;858.9999999999999;41275,84;2020.0
4072;2021-10;0;32.0;SP;7734.059986123567;6511.191521624897;0.0;904.0;53718,56;2020.0
4073;2021-11;1;59.0;SP;26550.659567722232;1791.42;23828.41207792268;943.496098877788;25723,81;2020.0
4074;2021-12;0;40.0;SP;1803.3160228406641;14337.081994359138;0.0;622.2033392729143;33608,93;2021.0
4075;2021-10;0;44.0;SP;2550.0;15789.25732744378;0.0;383.0;31179,38;2021.0
4076;2021-11;0;36.0;SP;17791.843450016844;5975.164692509901;44341.975691709304;694.1385499475613;43730,84;2020.0
4077;2021-11;0;55.0;PR;15319.677392817975;5382.96;0.0;;44365,30;2020.0
4078;2021-10;0;48.0;SP;2650.0;17029.387102998124;0.0;568.0;34617,25;2019.0
4079;2021-10;0;44.0;CE;5176.625579471519;6640.590440872766;0.0;884.0000000000001;39698,65;2020.0
4080;2021-10;1;51.0;PR;5750.0;4151.58;14634.43061558646;645.0;39638,34;2021.0
4081;2021-12;0;62.0;MG;4417.544258862398;6869.135064119088;0.0;988.0150564033211;49773,68;2021.0
4082;2021-10;1;28.0;MG;3100.0;242.22;0.0;979.2901545917186;46091,00;2017.0
4083;2021-10;0;26.0;SP;1800.0;9.07;0.0;507.0266472315061;43294,68;2020.0
4084;2021-11;0;31.0;SP;1550.0;0.0;0.0;750.6889986422627;39044,44;2020.0
4085;2021-11;0;30.0;SP;1900.0;0.0;0.0;951.6179849526388;35926,93;2020.0
4086;2021-11;0;45.0;PR;5500.0;25808.16;43184.07723384156;954.0;44790,78;2020.0
4087;2021-10;1;59.0;SP;2484.3087808250384;0.0;0.0;926.9705168287767;45794,77;2020.0
4088;2021-12;1;69.0;SP;2300.0;1629.59;0.0;695.691558786207;47407,01;2021.0
4089;2021-11;1;68.0;CE;11298.43632914346;3528.4053359482837;0.0;989.3905531564865;25447,94;2021.0
4090;2021-11;1;28.0;SP;1750.0;3351.37;29314.059067640766;998.8844754469062;37441,83;2021.0
4091;2021-10;0;53.0;CE;17074.565846064965;42643.717248624365;0.0;937.9544928934396;43060,50;2020.0
4092;2021-12;0;60.0;SP;1250.0;16134.677554120866;0.0;743.0000000000001;34084,15;2020.0
4093;2021-10;0;39.0;SP;4450.0;21463.966521538598;0.0;609.0;39854,41;2020.0
4094;2021-12;0;53.0;SP;2150.0;10915.484994003786;0.0;869.4911904917869;41061,21;2020.0
4095;2021-12;0;51.0;PR;22321.083699716044;14.66;35568.42648041263;657.0;45302,27;2020.0
4096;2021-11;0;54.0;SP;7818.431145031474;21487.60375008519;21356.188275381475;940.0;37958,41;2020.0
4097;2021-11;0;30.0;CE;3900.0;1497.2;0.0;693.7070267506988;40629,35;2021.0
4098;2021-11;0;58.0;SC;3400.0;4509.98;20550.012213531318;763.4748123903843;50073,86;2019.0
4099;2021-10;0;26.0;SP;8878.165385624063;2086.64;0.0;792.5065727257318;34921,90;2016.0
4100;2021-12;0;37.0;CE;3100.0;4834.76381739369;0.0;746.9999999999998;32530,60;2020.0
4101;2021-11;0;31.0;SC;1650.0;3292.711094134456;0.0;686.6328789395008;33409,57;2021.0
4102;2021-11;0;50.0;SC;10803.232461783013;291.05;64714.28;874.413586734929;50327,38;2020.0
4103;2021-10;0;38.0;RJ;10306.25784519427;47.0;0.0;647.0;33859,02;2020.0
4104;2021-11;1;20.0;CE;9677.637298033722;0.0;0.0;890.3239582998708;42304,33;2020.0
4105;2021-12;1;55.0;SC;800.0;0.0;0.0;407.3197929486065;36756,20;2015.0
4106;2021-12;0;28.0;RJ;5203.421735103245;6258.933743813656;0.0;806.8298653754168;34062,33;2020.0
4107;2021-12;0;26.0;SP;2150.0;11636.181233180794;0.0;861.1823185011747;45805,98;2021.0
4108;2021-11;1;50.0;MG;4957.706241276966;285.4118145011482;0.0;912.9200967186946;45533,17;2021.0
4109;2021-11;0;46.0;RJ;2437.082554373037;6507.592106555175;0.0;685.0000000000002;34595,81;2020.0
4110;2021-11;0;35.0;CE;1850.0;184.88;0.0;685.0000000000001;45780,49;2021.0
4111;2021-11;0;28.0;SP;8440.662720018072;2291.09;0.0;684.0352755510145;33865,57;2020.0
4112;2021-12;1;49.0;SC;7058.362786939322;2690.2307718663933;0.0;728.9985800048927;39729,46;2020.0
4113;2021-12;0;41.0;CE;5599.164781829344;519.8809135594645;0.0;697.7585865124304;42789,58;2019.0
4114;2021-12;0;27.0;SC;6695.4968020441975;4124.895600244887;0.0;952.9577820604433;44570,51;2020.0
4115;2021-12;0;52.0;SP;3200.0;13979.986831990009;0.0;694.6940532123987;29398,27;2020.0
4116;2021-10;0;27.0;SP;12597.334100175323;10842.571279617176;0.0;959.9065614213953;43184,48;2020.0
4117;2021-12;0;38.0;MG;10166.818282206976;21620.88681257647;0.0;;42262,57;2020.0
4118;2021-11;1;35.0;SP;3250.0;15135.900014933733;33463.816339493496;545.479132458265;41601,85;2021.0
4119;2021-12;0;28.0;MG;1900.0;4003.04;0.0;837.5221140197476;31729,09;2020.0
4120;2021-11;1;59.0;MG;13892.236809568281;15394.698807791821;49437.41;556.9999999999999;40745,78;2020.0
4121;2021-11;1;49.0;RJ;3300.0;446.71;0.0;763.0;38317,33;2020.0
4122;2021-11;1;59.0;RJ;2350.0;3186.94;0.0;957.8561969300671;31528,29;2020.0
4123;2021-12;0;31.0;CE;1650.0;31551.66204647907;0.0;812.2132139030158;40935,16;2021.0
4124;2021-11;0;39.0;PR;1650.0;12007.70195919449;0.0;517.0;62712,42;2020.0
4125;2021-10;0;63.0;SP;7441.185954036667;0.0;0.0;443.0;39375,30;2020.0
4126;2021-11;1;56.0;RJ;10270.359364192605;;;788.334825198777;35315,79;2020.0
4127;2021-11;0;56.0;SC;3900.0;19287.594144953306;46098.739197139555;916.9999999999999;38182,33;2021.0
4128;2021-12;1;45.0;SP;1700.0;135.97388024650763;0.0;860.0927717751804;37907,52;2020.0
4129;2021-11;0;35.0;SP;15805.431598915315;7669.2041649855955;0.0;725.9999999999998;33221,90;2020.0
4130;2021-12;0;36.0;PR;5271.306475056073;19678.099578480436;0.0;911.4957388719664;45664,41;2021.0
4131;2021-11;1;61.0;PR;3571.8982557523586;1906.54;0.0;753.0;39168,48;2018.0
4132;2021-10;0;36.0;RJ;4132.327131405926;8926.229040331364;18361.97330993103;859.9806636366784;40701,19;2020.0
4133;2021-11;0;61.0;SP;4046.3008432813817;0.0;26834.094821583014;841.0114694024346;28356,70;2020.0
4134;2021-12;0;64.0;CE;2900.0;2605.39;26208.270393919243;792.6462441397216;37043,16;2020.0
4135;2021-12;0;60.0;SP;7051.1489938238265;0.0;23597.0217983973;877.0;39112,31;2020.0
105;2021-10;1;59.0;RJ;2600.0;16830.583861178216;0.0;588.0;35443,54;2021.0
4137;2021-11;1;31.0;SC;15815.630650396484;11468.952824477903;0.0;843.8050089731466;33243,77;2020.0
4138;2021-10;0;40.0;SP;8216.313678467945;5936.666564504358;0.0;833.0000000000001;41849,46;2020.0
4139;2021-12;0;60.0;SP;5550.0;24524.58622408829;0.0;792.5603731777579;43250,17;2021.0
4140;2021-10;0;27.0;MG;13367.4790499224;8207.103435530782;0.0;738.6866491875885;32632,57;2020.0
4141;2021-10;0;24.0;SP;8854.515127599769;1736.04;0.0;764.3172452621105;31933,69;2020.0
4142;2021-11;0;29.0;SC;16591.042823610667;778.8;0.0;786.8028865258602;43125,36;2020.0
4143;2021-10;1;40.0;CE;1650.0;0.0;0.0;908.3946291549101;52267,68;2020.0
3407;2021-11;1;34.0;MG;34775.89846928932;4758.12;0.0;749.9267480704256;35201,56;2020.0
4145;2021-12;0;39.0;CE;16160.488720709265;265.03;0.0;446.0;39868,16;2020.0
4146;2021-12;0;40.0;CE;3000.0;10829.47;19315.189074653976;584.8495099854756;39854,96;2021.0
4147;2021-10;0;33.0;SP;7825.409795300207;5713.657891537876;0.0;670.0000000000001;37452,68;2021.0
4148;2021-12;1;47.0;MG;3150.0;2248.6138095131805;0.0;548.0;35980,37;2020.0
4149;2021-10;0;46.0;PR;2250.0;10038.948018085732;18685.338567078594;650.6845318005738;33447,72;2020.0
4150;2021-12;1;32.0;PR;2450.0;0.0;0.0;555.9999999999999;42813,96;2021.0
4151;2021-12;0;47.0;SP;17283.595042704394;9118.33;35950.3981498656;866.0;41225,38;2019.0
4152;2021-12;0;43.0;SP;15961.395136682286;5315.820130251724;0.0;691.2867618346713;39234,71;2020.0
4153;2021-11;0;69.0;PR;20500.0;11863.14;9803.02868531162;909.4092699035648;33361,37;2021.0
4154;2021-11;1;39.0;RJ;3852.6637429557563;480.0;16016.25;947.1694625717965;27936,68;2020.0
4155;2021-12;0;31.0;RJ;9362.04212191945;7262.657541060806;14948.31186039787;973.6030741941021;30959,71;2021.0
4156;2021-10;0;39.0;SP;2750.0;9629.771666408811;0.0;529.9189523293287;43167,57;2021.0
4157;2021-11;0;49.0;SP;1450.0;9014.813824240848;0.0;598.0000000000001;27753,05;2020.0
4158;2021-12;0;31.0;SC;1700.0;4311.758153616137;0.0;881.9056790180296;40716,38;2020.0
4159;2021-11;0;31.0;MG;1800.0;15589.504888065068;0.0;742.3438411265606;43051,52;2020.0
4160;2021-10;1;50.0;CE;1550.0;2472.36;15759.233712381094;668.0;52028,18;2021.0
4161;2021-10;0;68.0;MG;11730.04505775699;7075.0721866155145;0.0;724.0000000000001;59941,95;2015.0
4162;2021-10;1;52.0;RJ;11201.53024233107;3363.0361535575985;0.0;560.0;42584,00;2020.0
4163;2021-11;1;28.0;RJ;2750.0;3219.5695459952185;0.0;326.06509371663594;41208,21;2021.0
4164;2021-11;1;61.0;SC;950.0;0.0;0.0;958.8529263827654;31665,49;2021.0
4165;2021-10;0;68.0;CE;3350.0;21954.33713836853;0.0;800.0000000000002;32324,90;2020.0
4166;2021-11;0;33.0;SP;16630.244486239884;470.67;0.0;735.9914855502909;37497,54;2020.0
4167;2021-12;0;60.0;CE;3647.452586698163;13719.479572198492;0.0;538.376077776502;35341,03;2016.0
4168;2021-10;0;48.0;CE;18929.262583401163;1112.15;33772.96903552608;951.7418068811771;31539,29;2020.0
4169;2021-10;1;25.0;SP;9191.368832947708;13598.13422892572;0.0;645.0371662637622;47194,37;2020.0
4170;2021-10;0;21.0;MG;14048.908050633137;5877.5926841553355;0.0;695.0099343264898;38338,31;2021.0
4171;2021-10;1;30.0;SP;1650.0;;;475.0;41036,69;2020.0
4172;2021-11;0;38.0;SP;19207.881459317294;29642.864930784206;0.0;773.0;55297,92;2020.0
4173;2021-12;1;53.0;SP;1950.0;0.0;0.0;506.0000000000002;45943,84;2021.0
4174;2021-12;0;68.0;MG;5900.0;7496.547526899854;0.0;902.0000000000001;38782,91;2021.0
4175;2021-10;0;28.0;PR;2400.0;3.49;0.0;685.0;48261,87;2021.0
4176;2021-10;0;23.0;RJ;1261.0420273056352;10761.128448156787;0.0;706.4622040586519;46401,03;2020.0
4177;2021-11;0;50.0;SP;4885.63655261864;2187.213635614692;0.0;746.9512920769927;40009,20;2020.0
4178;2021-12;0;36.0;SP;8401.044470893496;4300.414977632962;0.0;668.0;34112,86;2020.0
4179;2021-12;1;34.0;SP;1500.0;460.19;0.0;969.0218644279341;32351,74;2020.0
4180;2021-11;0;51.0;RJ;14070.968595964561;15979.13368910644;12939.45256750442;726.0;34335,40;2020.0
4181;2021-11;1;24.0;RJ;1200.0;15092.206179816394;0.0;909.8148107921777;37880,98;2020.0
4182;2021-12;0;46.0;PR;3850.0;3073.84;0.0;873.0;45782,17;2021.0
4183;2021-12;1;47.0;SC;12877.496500453548;6972.632544337837;26718.62786934708;974.2370145683012;40421,20;2020.0
4184;2021-10;1;36.0;MG;6646.260965220513;1040.04;0.0;777.9246897705239;45895,48;2020.0
4185;2021-10;0;34.0;SP;20224.054760594277;21008.23444313232;0.0;978.475931100961;40424,85;2020.0
4186;2021-11;0;21.0;SP;1350.0;23039.304682478378;0.0;730.5499548805781;48704,81;2021.0
4187;2021-10;0;46.0;SP;1650.0;15609.26616594542;15844.001508233448;673.9999999999999;38169,61;2020.0
4188;2021-12;1;44.0;RJ;2097.2348391519135;11629.644975130468;0.0;483.0000000000001;32733,61;2020.0
4189;2021-10;1;59.0;SC;4250.712258673754;21162.42180746581;0.0;715.0927340014239;36395,51;2020.0
4190;2021-12;0;54.0;SP;18036.068160559986;3238.3253302556213;0.0;998.3791629521854;36980,06;2020.0
4191;2021-10;0;35.0;SP;1950.0;8741.053121062036;0.0;714.9999999999999;52276,05;2021.0
4192;2021-11;0;22.0;MG;2750.0;0.0;0.0;792.2338800691407;34121,55;2020.0
4193;2021-10;0;50.0;MG;2000.0;0.0;0.0;484.0000000000002;34246,57;2020.0
4194;2021-12;0;39.0;SP;13321.69723099886;2054.55;0.0;898.2603175788871;37366,73;2020.0
4195;2021-12;0;52.0;MG;2243.505634538477;4499.765681839092;0.0;468.9999999999999;52095,26;2021.0
4196;2021-11;0;24.0;SP;2711.9950407977676;4066.8183695364314;0.0;617.9999999999999;34541,49;2020.0
4197;2021-11;0;45.0;SC;17300.911269801665;10460.685927323644;0.0;681.9999999999999;40214,15;2020.0
4198;2021-12;0;60.0;PR;1350.0;3229.0;0.0;806.9999999999998;42631,34;2017.0
4199;2021-10;0;39.0;SP;4400.0;25520.032978313422;0.0;869.9158716398931;43957,35;2020.0
